customer_id,customer_type,product,revenue,churn,support_tickets
10545,SMB,Developer API,1955.22,0,8
10772,SMB,Cloud Platform,2201.62,0,5
11420,Startup,Analytics Suite,1201.13,0,1
11042,Startup,Developer API,1544.04,0,3
11790,Startup,Cloud Platform,1548.77,0,3
10760,SMB,Analytics Suite,1315.04,0,5
10383,SMB,Cloud Platform,2231.84,0,7
11104,Startup,Cloud Platform,1042.77,0,3
10974,Startup,Cloud Platform,691.51,0,5
10353,SMB,Analytics Suite,2058.83,0,5
11606,Startup,Cloud Platform,1711.59,0,5
11826,Startup,Developer API,1811.74,0,4
11037,Startup,Developer API,2252.54,0,2
11108,Startup,Developer API,1570.3,0,4
10495,SMB,Analytics Suite,1945.14,0,7
10394,SMB,Analytics Suite,1442.98,1,6
11547,Startup,Analytics Suite,1489.84,0,6
10465,SMB,Cloud Platform,1624.4,0,10
10887,SMB,Developer API,1882.27,1,5
11194,Startup,Analytics Suite,1717.03,0,2
10367,SMB,Analytics Suite,2206.66,0,5
11894,Startup,Analytics Suite,1325.79,0,6
11874,Startup,Cloud Platform,1444.32,0,2
10745,SMB,Cloud Platform,2182.22,0,3
10530,SMB,Developer API,2162.01,0,5
10803,SMB,Analytics Suite,2149.08,0,7
11224,Startup,Analytics Suite,1290.64,0,6
11979,Startup,Developer API,1270.85,0,4
11906,Startup,Developer API,1065.84,0,4
11700,Startup,Cloud Platform,1271.44,0,5
11545,Startup,Analytics Suite,1676.74,0,4
11314,Startup,Analytics Suite,1499.95,0,6
10307,SMB,Developer API,2106.51,1,8
11667,Startup,Developer API,1372.54,0,0
10863,SMB,Analytics Suite,1964.63,0,4
11567,Startup,Analytics Suite,1312.69,0,7
10531,SMB,Cloud Platform,1639.2,0,7
10655,SMB,Cloud Platform,1778.2,1,6
11260,Startup,Analytics Suite,1165.52,0,4
10234,SMB,Analytics Suite,2138.21,0,4
10121,SMB,Analytics Suite,1865.06,0,5
11698,Startup,Developer API,1430.56,0,1
10950,Startup,Developer API,1000.03,1,4
10618,SMB,Cloud Platform,2388.51,0,6
11179,Startup,Developer API,1064.19,0,4
10308,SMB,Analytics Suite,1020.44,0,3
10136,SMB,Developer API,2207.61,0,7
10555,SMB,Cloud Platform,2200.77,0,11
11674,Startup,Analytics Suite,1454.22,1,2
10584,SMB,Cloud Platform,1784.26,0,9
11641,Startup,Developer API,969.81,0,3
10671,SMB,Cloud Platform,1561.56,0,3
10835,SMB,Analytics Suite,1626.72,0,8
10110,SMB,Analytics Suite,2413.76,1,6
11165,Startup,Analytics Suite,1405.38,0,2
11960,Startup,Analytics Suite,1774.87,0,7
11465,Startup,Analytics Suite,1158.97,0,1
11729,Startup,Cloud Platform,1951.79,0,1
11243,Startup,Developer API,1014.67,0,1
10212,SMB,Analytics Suite,2307.04,0,5
11768,Startup,Analytics Suite,1663.71,1,0
11121,Startup,Analytics Suite,1380.35,0,5
10680,SMB,Analytics Suite,1700.08,0,8
11951,Startup,Developer API,1330.95,0,2
11839,Startup,Developer API,835.66,0,3
10412,SMB,Analytics Suite,2606.93,0,5
11325,Startup,Developer API,1165.91,0,5
10783,SMB,Cloud Platform,2029.08,0,5
11346,Startup,Developer API,854.92,0,2
10875,SMB,Cloud Platform,1895.36,0,5
11653,Startup,Analytics Suite,1386.74,0,3
11279,Startup,Developer API,1190.96,0,5
10786,SMB,Analytics Suite,1013.32,0,3
11819,Startup,Developer API,1486.02,0,3
11199,Startup,Analytics Suite,1702.29,0,4
10808,SMB,Developer API,1650.84,0,4
10713,SMB,Cloud Platform,2375.97,0,3
11991,Startup,Developer API,1529.06,0,3
11660,Startup,Cloud Platform,1514.87,0,5
11191,Startup,Analytics Suite,1412.04,0,2
11226,Startup,Developer API,1605.41,0,0
10603,SMB,Analytics Suite,1711.13,0,9
10271,SMB,Analytics Suite,2393.26,1,5
11385,Startup,Developer API,926.3,0,1
10232,SMB,Cloud Platform,1527.49,0,5
10050,Enterprise,Cloud Platform,84718.32,0,3
10463,SMB,Analytics Suite,1672.95,0,4
11106,Startup,Analytics Suite,1802.54,0,3
10856,SMB,Analytics Suite,1799.29,0,2
10694,SMB,Cloud Platform,2050.91,0,3
11552,Startup,Analytics Suite,1156.46,0,2
11873,Startup,Developer API,1393.35,0,2
10527,SMB,Analytics Suite,1915.06,0,7
10174,SMB,Analytics Suite,1988.16,0,8
10721,SMB,Cloud Platform,1639.53,0,7
10415,SMB,Cloud Platform,2053.43,0,6
10238,SMB,Cloud Platform,1262.48,0,3
11473,Startup,Developer API,940.46,0,5
11336,Startup,Analytics Suite,1648.27,0,3
11064,Startup,Cloud Platform,1681.62,0,0
10024,Enterprise,Developer API,69432.89,0,1
11767,Startup,Developer API,1282.75,0,3
10064,Enterprise,Analytics Suite,69579.17,0,3
10290,SMB,Analytics Suite,1863.45,0,8
10189,SMB,Cloud Platform,2070.06,0,6
10702,SMB,Analytics Suite,1346.77,0,4
11815,Startup,Developer API,1493.04,1,4
11138,Startup,Cloud Platform,955.93,0,3
10355,SMB,Cloud Platform,1687.87,0,5
10417,SMB,Cloud Platform,2102.68,0,9
11246,Startup,Developer API,1496.1,0,3
10931,Startup,Cloud Platform,1384.87,0,3
10197,SMB,Cloud Platform,1802.63,1,5
10580,SMB,Cloud Platform,2322.22,0,8
11135,Startup,Analytics Suite,1599.14,1,6
11814,Startup,Cloud Platform,1841.93,0,3
11935,Startup,Analytics Suite,1036.59,0,3
10434,SMB,Developer API,1807.61,1,6
10101,SMB,Cloud Platform,2301.15,0,8
11655,Startup,Developer API,1732.56,0,4
10395,SMB,Developer API,2353.35,0,8
11939,Startup,Developer API,1237.13,0,1
10221,SMB,Developer API,1741.14,0,5
11676,Startup,Cloud Platform,1365.85,0,3
11498,Startup,Developer API,1374.71,0,5
11785,Startup,Analytics Suite,827.13,0,2
10345,SMB,Developer API,2149.9,0,5
11028,Startup,Cloud Platform,886.17,0,6
10889,SMB,Cloud Platform,1851.11,0,4
11351,Startup,Developer API,1304.72,0,6
10553,SMB,Cloud Platform,1883.45,0,4
10744,SMB,Analytics Suite,2237.51,0,11
11542,Startup,Cloud Platform,1333.2,0,5
10539,SMB,Cloud Platform,1873.18,0,3
10907,Startup,Analytics Suite,1315.54,0,2
11395,Startup,Analytics Suite,1224.34,0,2
10116,SMB,Analytics Suite,2478.06,0,6
10830,SMB,Cloud Platform,1893.5,0,4
11938,Startup,Developer API,1109.38,0,3
10809,SMB,Cloud Platform,1147.73,1,3
11311,Startup,Analytics Suite,1198.28,0,3
11005,Startup,Cloud Platform,1334.75,0,4
10306,SMB,Analytics Suite,1763.82,0,3
11101,Startup,Cloud Platform,1300.14,0,2
10480,SMB,Developer API,2648.91,0,4
11424,Startup,Cloud Platform,1389.04,0,7
11076,Startup,Developer API,1093.12,0,5
10571,SMB,Cloud Platform,1894.34,0,4
10619,SMB,Analytics Suite,1463.43,1,6
11898,Startup,Developer API,1277.66,0,2
11266,Startup,Analytics Suite,1186.04,0,4
10079,Enterprise,Cloud Platform,72562.12,0,4
11912,Startup,Cloud Platform,1486.12,0,3
10033,Enterprise,Cloud Platform,71465.3,0,0
11538,Startup,Developer API,1779.89,0,7
11034,Startup,Cloud Platform,1164.48,0,2
11563,Startup,Analytics Suite,1228.02,0,3
10352,SMB,Analytics Suite,1563.03,1,8
10164,SMB,Analytics Suite,1930.98,0,3
10204,SMB,Cloud Platform,2012.03,0,6
11054,Startup,Developer API,1307.68,1,1
11365,Startup,Developer API,1356.4,0,1
11967,Startup,Developer API,834.76,0,5
10496,SMB,Cloud Platform,1408.23,0,3
11625,Startup,Developer API,1416.79,0,3
11966,Startup,Analytics Suite,1210.24,0,4
11963,Startup,Developer API,1410.16,0,2
10611,SMB,Analytics Suite,2233.97,0,9
10433,SMB,Analytics Suite,1580.25,0,4
11492,Startup,Analytics Suite,1481.86,0,3
10219,SMB,Analytics Suite,2127.19,0,11
11931,Startup,Developer API,861.2,0,5
11466,Startup,Cloud Platform,1588.09,0,2
10631,SMB,Analytics Suite,2097.63,0,8
11382,Startup,Developer API,2029.96,0,4
11302,Startup,Analytics Suite,1669.95,0,3
10060,Enterprise,Cloud Platform,65887.55,0,0
10299,SMB,Cloud Platform,2023.21,0,10
11711,Startup,Developer API,1029.63,0,2
10074,Enterprise,Cloud Platform,66658.77,0,2
10163,SMB,Cloud Platform,2057.37,0,7
11275,Startup,Cloud Platform,1251.87,0,4
11594,Startup,Cloud Platform,1681.57,0,2
11434,Startup,Cloud Platform,1583.0,0,3
11613,Startup,Developer API,1521.18,0,2
10592,SMB,Analytics Suite,1429.53,0,3
10317,SMB,Analytics Suite,1860.92,0,7
10046,Enterprise,Analytics Suite,63443.38,0,0
11720,Startup,Analytics Suite,1540.52,0,3
11832,Startup,Analytics Suite,1351.16,0,4
10428,SMB,Analytics Suite,2292.6,1,11
10582,SMB,Cloud Platform,1773.87,0,7
10077,Enterprise,Developer API,69772.99,0,5
11917,Startup,Analytics Suite,1008.69,0,2
11415,Startup,Analytics Suite,1118.57,0,2
10781,SMB,Cloud Platform,1735.19,0,6
11920,Startup,Developer API,1169.07,0,5
11174,Startup,Cloud Platform,1583.25,0,5
11320,Startup,Analytics Suite,1298.65,0,5
10938,Startup,Analytics Suite,659.96,0,3
10031,Enterprise,Cloud Platform,78114.6,0,0
11092,Startup,Cloud Platform,1205.15,0,4
11616,Startup,Analytics Suite,1137.19,0,1
11230,Startup,Developer API,1130.87,0,5
10975,Startup,Analytics Suite,1213.26,0,2
11085,Startup,Cloud Platform,1669.19,0,5
10515,SMB,Developer API,1654.34,0,4
11551,Startup,Cloud Platform,1011.52,0,1
11568,Startup,Analytics Suite,1503.63,0,7
11811,Startup,Analytics Suite,1531.33,0,2
11574,Startup,Developer API,1230.86,0,3
10045,Enterprise,Cloud Platform,74249.61,0,3
11687,Startup,Developer API,1097.97,0,6
10169,SMB,Cloud Platform,1914.89,0,4
10304,SMB,Cloud Platform,2226.82,0,6
10991,Startup,Analytics Suite,1432.59,0,2
10556,SMB,Analytics Suite,2017.41,0,7
11925,Startup,Developer API,1218.52,0,3
10608,SMB,Analytics Suite,2048.79,0,2
11619,Startup,Cloud Platform,1527.15,0,3
10758,SMB,Developer API,1816.9,0,4
10439,SMB,Analytics Suite,1694.59,0,2
10583,SMB,Cloud Platform,1690.98,0,2
11519,Startup,Developer API,1667.05,0,6
10528,SMB,Cloud Platform,1829.26,0,6
10343,SMB,Analytics Suite,1898.59,0,9
11737,Startup,Developer API,1414.2,0,4
10368,SMB,Analytics Suite,2231.11,0,3
10186,SMB,Developer API,1705.78,0,3
11117,Startup,Developer API,1166.26,0,3
11755,Startup,Developer API,1033.95,0,2
11426,Startup,Analytics Suite,1237.41,0,0
10301,SMB,Analytics Suite,1709.91,0,2
11904,Startup,Developer API,985.3,0,4
10833,SMB,Analytics Suite,1927.93,0,4
10544,SMB,Analytics Suite,1787.92,0,5
11601,Startup,Analytics Suite,1549.88,0,7
10351,SMB,Analytics Suite,2207.45,1,4
11933,Startup,Analytics Suite,1630.22,0,0
11511,Startup,Cloud Platform,948.24,0,6
10979,Startup,Cloud Platform,1016.06,0,4
10176,SMB,Analytics Suite,1855.27,0,8
10483,SMB,Developer API,2378.31,0,3
11413,Startup,Developer API,1270.62,0,2
11611,Startup,Analytics Suite,1495.94,0,3
10124,SMB,Analytics Suite,1942.14,0,2
10600,SMB,Analytics Suite,2102.75,0,8
11795,Startup,Cloud Platform,1343.51,0,4
11746,Startup,Analytics Suite,1470.1,0,2
11379,Startup,Developer API,900.38,0,3
11186,Startup,Developer API,1233.48,0,2
10486,SMB,Cloud Platform,2363.52,0,6
10332,SMB,Analytics Suite,2004.01,1,4
10789,SMB,Analytics Suite,2373.38,0,5
10195,SMB,Analytics Suite,1861.32,0,4
10638,SMB,Cloud Platform,1671.69,0,9
10472,SMB,Cloud Platform,1836.05,0,9
11714,Startup,Developer API,820.89,0,4
10323,SMB,Analytics Suite,1408.03,0,4
11197,Startup,Analytics Suite,1449.59,0,4
10267,SMB,Cloud Platform,2031.85,0,8
11544,Startup,Developer API,1579.13,0,3
11804,Startup,Developer API,1343.56,0,3
10068,Enterprise,Cloud Platform,79872.86,0,1
11738,Startup,Analytics Suite,1310.5,0,2
11593,Startup,Analytics Suite,1496.49,0,2
11564,Startup,Analytics Suite,1747.81,0,6
10481,SMB,Analytics Suite,1633.9,0,8
11757,Startup,Cloud Platform,1159.13,0,4
11913,Startup,Developer API,1281.31,0,2
11441,Startup,Developer API,1260.86,0,3
11461,Startup,Analytics Suite,1584.4,0,3
10888,SMB,Analytics Suite,2298.67,0,2
10423,SMB,Analytics Suite,1367.11,0,6
11675,Startup,Analytics Suite,1420.34,1,4
11450,Startup,Analytics Suite,1412.41,0,4
10765,SMB,Analytics Suite,1567.74,1,6
10520,SMB,Analytics Suite,1780.08,0,8
11432,Startup,Analytics Suite,1285.51,1,3
10614,SMB,Developer API,1595.02,0,5
11531,Startup,Analytics Suite,1844.48,1,1
11783,Startup,Cloud Platform,733.37,0,6
11659,Startup,Cloud Platform,1725.69,0,4
10454,SMB,Cloud Platform,1676.13,0,4
10731,SMB,Cloud Platform,1942.41,0,3
10535,SMB,Analytics Suite,1543.99,1,8
10966,Startup,Cloud Platform,1659.7,0,2
11285,Startup,Developer API,1681.71,0,3
11740,Startup,Analytics Suite,1289.11,0,5
10262,SMB,Analytics Suite,1934.37,0,4
10536,SMB,Developer API,1229.13,0,4
10969,Startup,Analytics Suite,1260.6,0,4
10241,SMB,Developer API,1574.51,0,5
10820,SMB,Analytics Suite,1468.03,0,6
10693,SMB,Analytics Suite,1716.41,0,7
10421,SMB,Developer API,1648.81,0,4
11086,Startup,Analytics Suite,1765.28,0,0
11999,Startup,Developer API,1064.01,0,3
10366,SMB,Developer API,2190.2,0,4
11023,Startup,Cloud Platform,1446.59,0,2
11241,Startup,Developer API,1397.87,0,4
10589,SMB,Analytics Suite,2006.08,0,9
10737,SMB,Cloud Platform,1709.44,0,6
11762,Startup,Developer API,1027.03,0,4
10942,Startup,Developer API,1542.71,0,2
10072,Enterprise,Analytics Suite,70843.3,0,2
11408,Startup,Cloud Platform,1382.77,0,6
10260,SMB,Developer API,1668.24,0,4
10052,Enterprise,Cloud Platform,74574.42,0,0
10199,SMB,Cloud Platform,1499.54,0,6
11789,Startup,Analytics Suite,1284.62,0,5
10651,SMB,Cloud Platform,2173.81,0,6
10333,SMB,Analytics Suite,2184.09,0,5
11360,Startup,Developer API,1370.91,0,9
10594,SMB,Analytics Suite,2155.3,0,5
11392,Startup,Developer API,1129.73,0,5
11801,Startup,Cloud Platform,1483.37,0,2
11315,Startup,Cloud Platform,1298.83,1,4
11112,Startup,Cloud Platform,1481.66,0,4
11007,Startup,Developer API,1661.5,0,6
11327,Startup,Cloud Platform,1374.51,0,2
10427,SMB,Developer API,1928.97,1,5
11559,Startup,Analytics Suite,1381.26,0,5
11294,Startup,Cloud Platform,1372.95,0,2
10591,SMB,Developer API,2159.87,0,5
11958,Startup,Analytics Suite,1768.4,0,2
11977,Startup,Analytics Suite,1675.98,0,0
11133,Startup,Developer API,1013.85,0,2
10986,Startup,Cloud Platform,1398.38,0,2
10399,SMB,Cloud Platform,1683.31,0,0
11512,Startup,Cloud Platform,1051.22,0,5
10437,SMB,Cloud Platform,1906.61,0,2
10193,SMB,Analytics Suite,1417.34,0,5
11436,Startup,Developer API,1660.31,0,0
10615,SMB,Cloud Platform,1742.02,0,6
11494,Startup,Cloud Platform,922.54,0,3
10577,SMB,Developer API,2334.23,0,7
10987,Startup,Analytics Suite,1314.76,0,3
11433,Startup,Cloud Platform,1244.07,0,4
10707,SMB,Analytics Suite,1833.46,0,6
11259,Startup,Cloud Platform,1255.59,0,4
10142,SMB,Analytics Suite,2069.61,0,4
11358,Startup,Analytics Suite,1431.98,1,5
10003,Enterprise,Analytics Suite,72380.21,0,4
11222,Startup,Analytics Suite,883.2,0,4
11870,Startup,Developer API,1291.51,0,3
11623,Startup,Cloud Platform,1757.63,0,4
10340,SMB,Cloud Platform,1890.58,0,9
11770,Startup,Analytics Suite,1368.93,0,4
11537,Startup,Developer API,1520.14,0,2
10484,SMB,Analytics Suite,1708.92,0,0
10266,SMB,Cloud Platform,2002.25,0,6
10377,SMB,Analytics Suite,1971.41,1,6
10742,SMB,Analytics Suite,2476.83,0,3
11014,Startup,Analytics Suite,1061.49,0,4
10440,SMB,Analytics Suite,1970.93,0,5
10272,SMB,Cloud Platform,2005.9,0,9
10185,SMB,Cloud Platform,1948.14,0,9
10940,Startup,Developer API,1103.92,0,5
10245,SMB,Analytics Suite,1703.65,1,6
10932,Startup,Developer API,1702.94,1,2
10446,SMB,Cloud Platform,2284.24,0,6
10597,SMB,Cloud Platform,1523.97,0,2
10818,SMB,Cloud Platform,1498.71,0,10
11273,Startup,Analytics Suite,1248.0,0,0
11677,Startup,Analytics Suite,1222.0,0,2
10487,SMB,Developer API,1761.26,1,3
10681,SMB,Developer API,1824.86,1,6
10416,SMB,Analytics Suite,2131.02,0,6
10274,SMB,Analytics Suite,1911.01,0,5
11472,Startup,Developer API,1854.8,0,1
11830,Startup,Analytics Suite,1630.2,0,4
11455,Startup,Developer API,1429.99,0,4
10251,SMB,Analytics Suite,2084.47,0,5
10414,SMB,Developer API,2044.17,0,5
11386,Startup,Cloud Platform,921.93,0,1
11308,Startup,Analytics Suite,1701.6,0,0
10716,SMB,Developer API,2008.38,0,6
10311,SMB,Analytics Suite,1766.27,1,6
10927,Startup,Developer API,1418.43,0,5
10382,SMB,Analytics Suite,2164.23,0,9
11566,Startup,Developer API,1178.31,0,2
10426,SMB,Cloud Platform,1543.92,0,6
11875,Startup,Analytics Suite,1406.95,0,3
10533,SMB,Cloud Platform,1324.14,0,11
10753,SMB,Cloud Platform,2083.92,1,6
10766,SMB,Cloud Platform,2431.23,0,4
11357,Startup,Developer API,1198.19,0,2
10409,SMB,Cloud Platform,1458.13,0,6
11615,Startup,Developer API,1225.79,0,8
10695,SMB,Analytics Suite,2246.48,0,7
11739,Startup,Developer API,1021.6,0,2
10549,SMB,Cloud Platform,1822.51,0,10
10937,Startup,Analytics Suite,1291.14,0,4
11390,Startup,Analytics Suite,1995.21,0,5
11608,Startup,Cloud Platform,1129.13,0,7
11940,Startup,Cloud Platform,1401.28,0,2
11482,Startup,Analytics Suite,1328.35,0,2
10183,SMB,Developer API,1568.63,0,2
11941,Startup,Analytics Suite,1550.14,0,6
11161,Startup,Developer API,1847.3,0,1
10171,SMB,Cloud Platform,2233.51,0,4
10293,SMB,Cloud Platform,2070.7,0,7
10562,SMB,Analytics Suite,1481.45,0,3
11457,Startup,Developer API,1303.8,0,2
11877,Startup,Developer API,1412.57,0,2
11652,Startup,Developer API,1997.7,0,2
10850,SMB,Analytics Suite,1635.24,0,8
10273,SMB,Analytics Suite,1886.4,0,7
11550,Startup,Analytics Suite,1130.08,1,3
11035,Startup,Cloud Platform,1315.02,0,3
11744,Startup,Developer API,1098.05,0,8
10372,SMB,Developer API,1531.1,0,4
11670,Startup,Developer API,1434.14,0,5
10722,SMB,Analytics Suite,2069.48,1,5
10734,SMB,Cloud Platform,1346.76,0,5
10778,SMB,Developer API,1344.47,0,8
10519,SMB,Analytics Suite,1547.31,0,10
10335,SMB,Analytics Suite,1797.29,0,6
10846,SMB,Analytics Suite,1656.6,1,9
11252,Startup,Analytics Suite,1166.2,0,0
11053,Startup,Cloud Platform,1028.95,0,2
11924,Startup,Analytics Suite,1666.63,0,6
10016,Enterprise,Cloud Platform,69594.41,0,2
10708,SMB,Cloud Platform,1507.71,0,5
10901,Startup,Cloud Platform,1512.73,0,2
11980,Startup,Cloud Platform,1624.07,0,5
11573,Startup,Cloud Platform,1454.29,0,5
10904,Startup,Cloud Platform,1503.81,0,1
10466,SMB,Analytics Suite,2518.54,0,7
11978,Startup,Analytics Suite,1168.83,0,2
10200,SMB,Developer API,2308.13,0,10
11207,Startup,Analytics Suite,1275.16,0,10
11056,Startup,Analytics Suite,932.62,0,6
11132,Startup,Analytics Suite,1618.31,0,5
11380,Startup,Developer API,1704.35,0,5
10999,Startup,Developer API,1926.33,0,2
10728,SMB,Cloud Platform,1763.15,0,5
11772,Startup,Developer API,1784.92,0,4
11910,Startup,Analytics Suite,1210.49,0,3
11822,Startup,Developer API,1597.74,1,3
10568,SMB,Cloud Platform,2033.91,0,9
10044,Enterprise,Cloud Platform,68721.18,0,0
10275,SMB,Cloud Platform,2059.06,0,7
11097,Startup,Analytics Suite,1159.81,0,1
10102,SMB,Analytics Suite,1703.78,0,7
11232,Startup,Cloud Platform,945.0,0,4
11722,Startup,Cloud Platform,1285.06,0,3
11833,Startup,Developer API,1303.84,0,5
10108,SMB,Cloud Platform,1420.28,0,7
11618,Startup,Cloud Platform,892.8,0,1
10498,SMB,Developer API,2125.06,0,4
11981,Startup,Analytics Suite,1523.01,0,2
10882,SMB,Analytics Suite,1753.91,0,4
10757,SMB,Cloud Platform,1532.49,0,6
10620,SMB,Cloud Platform,1390.93,1,3
11107,Startup,Developer API,1415.88,0,1
11936,Startup,Analytics Suite,1420.3,0,4
10810,SMB,Cloud Platform,2140.21,0,7
11038,Startup,Developer API,1425.41,0,3
10073,Enterprise,Cloud Platform,63390.62,0,2
11284,Startup,Cloud Platform,914.43,0,6
11272,Startup,Analytics Suite,1356.22,0,1
11335,Startup,Developer API,1337.92,0,6
11459,Startup,Developer API,1412.64,0,5
10482,SMB,Analytics Suite,2366.74,0,9
11069,Startup,Developer API,1499.52,0,3
10507,SMB,Analytics Suite,2042.5,0,8
11238,Startup,Analytics Suite,1667.98,0,1
11862,Startup,Analytics Suite,1594.04,0,3
11990,Startup,Analytics Suite,1188.73,0,6
11477,Startup,Analytics Suite,1343.44,0,1
11867,Startup,Developer API,1681.79,0,4
11456,Startup,Analytics Suite,1373.92,0,4
10312,SMB,Developer API,1539.1,1,5
10963,Startup,Developer API,1333.35,0,3
10406,SMB,Developer API,1777.55,0,3
11331,Startup,Developer API,804.07,0,4
11650,Startup,Cloud Platform,1616.19,1,2
10310,SMB,Cloud Platform,1353.09,0,4
10227,SMB,Cloud Platform,2110.74,0,6
11858,Startup,Developer API,1239.67,0,0
10711,SMB,Analytics Suite,1700.84,0,8
11944,Startup,Analytics Suite,1841.78,0,2
11384,Startup,Developer API,1698.78,0,2
11786,Startup,Cloud Platform,1040.13,0,2
10149,SMB,Analytics Suite,1883.62,0,6
11555,Startup,Analytics Suite,1205.33,0,4
11957,Startup,Cloud Platform,989.0,0,2
10926,Startup,Developer API,1338.71,0,2
10943,Startup,Developer API,1393.42,0,3
10837,SMB,Analytics Suite,1553.36,0,6
