customer_id,revenue,age,customer_segment,revenue_zscore,age_zscore,is_outlier_iqr_rev,is_outlier_iqr_age,revenue_capped,age_capped,is_outlier
10038,328.94,68,Retail,0.07555845679586826,1.1951239449338367,False,False,328.94,68.0,False
10039,293.73,75,Retail,0.07690401477767372,1.579443478861476,False,False,293.73,75.0,False
10040,356.22,20,Retail,0.07451594552794287,1.4402100019985482,False,False,356.22,20.0,False
10041,633.86,73,Enterprise,0.06390587117212156,1.4696378977392932,False,False,633.86,73.0,False
10042,832.67,57,SMB,0.05630830280055826,0.5911932487618317,False,False,832.67,57.0,False
10043,495.28,51,SMB,0.06920173669664871,0.2617765053952836,False,False,495.28,51.0,False
10044,261.87,57,Retail,0.07812155176433438,0.5911932487618317,False,False,261.87,57.0,False
10045,391.29,44,SMB,0.07317573767727778,0.12254302853235585,False,False,391.29,44.0,False
10046,918.69,30,Enterprise,0.05302102936701933,0.8911820963876348,False,False,918.69,30.0,False
10047,421.7,62,Enterprise,0.07201361276314248,0.8657072015672884,False,False,421.7,62.0,False
10048,331.14,50,SMB,0.07547438330651944,0.20687371483419226,False,False,331.14,50.0,False
10049,348.57,23,SMB,0.07480829197954218,1.2755016303152742,False,False,348.57,23.0,False
10050,494.01,41,Retail,0.06925027002913643,0.2872514002156299,False,False,494.01,41.0,False
10051,232.85,36,SMB,0.0792305575192902,0.5617653530210867,False,False,232.85,36.0,False
10052,289.25,33,Retail,0.07707521897416586,0.7264737247043607,False,False,289.25,33.0,False
10053,668.73,57,Retail,0.06257330636594273,0.5911932487618317,False,False,668.73,57.0,False
10054,486.05,45,Enterprise,0.06955446319968944,0.0676402379712645,False,False,486.05,45.0,False
10055,424.25,50,Enterprise,0.0719161639459427,0.20687371483419226,False,False,424.25,50.0,False
10056,687.27,65,Enterprise,0.06186479614206676,1.0304155732505624,False,False,687.27,65.0,False
10057,251.5,58,Enterprise,0.07851784362094678,0.646096039322923,False,False,251.5,58.0,False
10058,324.99,30,SMB,0.07570940692447183,0.8911820963876348,False,False,324.99,30.0,False
10059,477.01,60,Enterprise,0.06989992881046823,0.7559016204451058,False,False,477.01,60.0,False
10060,467.41,62,SMB,0.07026679494580855,0.8657072015672884,False,False,467.41,62.0,False
10061,143.82,42,Enterprise,0.08263285877234729,0.23234860965453855,False,False,143.82,42.0,False
10062,305.56,70,SMB,0.07645192869631165,1.3049295260560192,False,False,305.56,70.0,False
10063,361.78,59,Retail,0.07430346889122494,0.7009988298840144,False,False,361.78,59.0,False
10064,507.36,53,SMB,0.06874009680967881,0.3715820865174663,False,False,507.36,53.0,False
10065,466.46,44,SMB,0.07030309940711826,0.12254302853235585,False,False,466.46,44.0,False
10066,382.04,55,Enterprise,0.07352922848476715,0.481387667639649,False,False,382.04,55.0,False
10067,90.05,24,SMB,0.08468769128247736,1.220598839754183,False,False,90.05,24.0,False
10068,393.54,22,Retail,0.0730897534268074,1.3304044208763657,False,False,393.54,22.0,False
10069,414.94,60,Retail,0.07227194766677796,0.7559016204451058,False,False,414.94,60.0,False
10070,1357.59,62,Enterprise,0.036248368241929396,0.8657072015672884,True,False,1040.545,62.0,True
10071,354.71,75,Retail,0.07457365051381411,1.579443478861476,False,False,354.71,75.0,False
10072,478.5,74,SMB,0.06984298812904563,1.5245406883003847,False,False,478.5,74.0,False
10073,750.31,68,Retail,0.0594557085199987,1.1951239449338367,False,False,750.31,68.0,False
10074,613.9,48,Enterprise,0.06466864701184996,0.09706813371200955,False,False,613.9,48.0,False
10075,851.4,40,SMB,0.05559253168442034,0.34215419077672127,False,False,851.4,40.0,False
10076,145.5,59,Enterprise,0.08256865719866274,0.7009988298840144,False,False,145.5,59.0,False
10077,203.12,27,SMB,0.08036669608217224,1.055890468070909,False,False,203.12,27.0,False
10078,276.7,49,Retail,0.07755482001567846,0.15197092427310088,False,False,276.7,49.0,False
10079,127.71,60,Enterprise,0.08324850600571526,0.7559016204451058,False,False,127.71,60.0,False
10080,417.03,70,Enterprise,0.07219207785189657,1.3049295260560192,False,False,417.03,70.0,False
10081,214.41,47,SMB,0.07993524622092306,0.042165343150918196,False,False,214.41,47.0,False
10082,912.44,56,Enterprise,0.053259874507214845,0.5362904582007404,False,False,912.44,56.0,False
10083,237.18,48,SMB,0.07906508560616275,0.09706813371200955,False,False,237.18,48.0,False
10084,326.18,35,SMB,0.0756639308097786,0.616668143582178,False,False,326.18,35.0,False
10085,634.19,53,SMB,0.06389326014871924,0.3715820865174663,False,False,634.19,53.0,False
10086,167.91,19,SMB,0.0817122540639777,1.4951127925596397,False,False,167.91,19.0,False
10087,121.32,31,Retail,0.08349270127705115,0.8362793058265434,False,False,121.32,31.0,False
10088,446.95,30,SMB,0.0710486783967526,0.8911820963876348,False,False,446.95,30.0,False
10089,467.09,46,Enterprise,0.07027902381698657,0.012737447410173157,False,False,467.09,46.0,False
10090,623.69,29,Retail,0.0642945199842477,0.9460848869487262,False,False,623.69,29.0,False
10091,541.95,56,Enterprise,0.06741823226578074,0.5362904582007404,False,False,541.95,56.0,False
10092,477.25,19,Retail,0.06989075715708473,1.4951127925596397,False,False,477.25,19.0,False
10093,255.48,49,SMB,0.07836574703567027,0.15197092427310088,False,False,255.48,49.0,False
10094,459.63,30,Retail,0.07056410937632393,0.8911820963876348,False,False,459.63,30.0,False
10095,476.17,63,Retail,0.06993202959731051,0.9206099921283798,False,False,476.17,63.0,False
10096,249.3,44,Enterprise,0.0786019171102956,0.12254302853235585,False,False,249.3,44.0,False
10097,1053.17,66,Enterprise,0.047881846254460445,1.085318363811654,True,False,1040.545,66.0,True
10098,527.65,58,SMB,0.06796470994654809,0.646096039322923,False,False,527.65,58.0,False
10099,205.6,34,Retail,0.08027192233054266,0.6715709341432694,False,False,205.6,34.0,False
10100,625.43,57,Retail,0.06422802549721728,0.5911932487618317,False,False,625.43,57.0,False
10101,685.42,48,Retail,0.061935494303564625,0.09706813371200955,False,False,685.42,48.0,False
10102,509.87,51,SMB,0.0686441766013763,0.2617765053952836,False,False,509.87,51.0,False
10103,342.85,41,SMB,0.07502688305184912,0.2872514002156299,False,False,342.85,41.0,False
10104,242.32,62,SMB,0.07886865936286595,0.8657072015672884,False,False,242.32,62.0,False
10105,381.41,52,SMB,0.07355330407489885,0.31667929595637495,False,False,381.41,52.0,False
10106,489.52,65,SMB,0.06942185637785289,1.0304155732505624,False,False,489.52,65.0,False
10107,403.19,23,Enterprise,0.07272097653034552,1.2755016303152742,False,False,403.19,23.0,False
10108,872.13,36,Retail,0.054800330123419845,0.5617653530210867,False,False,872.13,36.0,False
10109,573.66,47,Retail,0.06620642756248478,0.042165343150918196,False,False,573.66,47.0,False
10110,224.63,24,Retail,0.07954468664767535,1.220598839754183,False,False,224.63,24.0,False
10111,190.85,27,Retail,0.08083559686140408,1.055890468070909,False,False,190.85,27.0,False
10112,530.2,58,Retail,0.06786726112934832,0.646096039322923,False,False,530.2,58.0,False
10113,347.72,49,Retail,0.07484077491860877,0.15197092427310088,False,False,347.72,49.0,False
10114,601.62,51,Retail,0.06513792994330611,0.2617765053952836,False,False,601.62,51.0,False
10115,527.48,45,Retail,0.06797120653436141,0.0676402379712645,False,False,527.48,45.0,False
10116,382.42,32,Enterprise,0.07351470670024327,0.781376515265452,False,False,382.42,32.0,False
10117,226.37,47,Retail,0.07947819216064492,0.042165343150918196,False,False,226.37,47.0,False
10118,131.85,54,Enterprise,0.08309029498484975,0.42648487707855764,False,False,131.85,54.0,False
10119,454.77,46,SMB,0.07074983535733996,0.012737447410173157,False,False,454.77,46.0,False
10120,165.87,39,Retail,0.08179021311773751,0.3970569813378126,False,False,165.87,39.0,False
10121,220.21,21,SMB,0.07971359793082161,1.385307211437457,False,False,220.21,21.0,False
10122,438.85,37,SMB,0.07135822169844598,0.5068625624599953,False,False,438.85,37.0,False
10123,414.43,49,SMB,0.0722914374302179,0.15197092427310088,False,False,414.43,49.0,False
10124,180.27,53,Enterprise,0.08123991391472704,0.3715820865174663,False,False,180.27,53.0,False
10125,728.26,67,SMB,0.060298354174608486,1.1402211543727452,False,False,728.26,67.0,False
10126,717.63,21,SMB,0.060704581989053014,1.385307211437457,False,False,717.63,21.0,False
10127,539.89,44,SMB,0.06749695562398919,0.12254302853235585,False,False,539.89,44.0,False
10128,539.51,34,Retail,0.06751147740851307,0.6715709341432694,False,False,539.51,34.0,False
10129,539.89,29,Retail,0.06749695562398919,0.9460848869487262,False,False,539.89,29.0,False
10130,682.14,39,Enterprise,0.06206084023313924,0.3970569813378126,False,False,682.14,39.0,False
10131,581.71,34,Enterprise,0.06589879502191295,0.6715709341432694,False,False,581.71,34.0,False
10132,238.99,27,Retail,0.07899591605356211,1.055890468070909,False,False,238.99,27.0,False
10133,344.75,71,Enterprise,0.07495427412922968,1.3598323166171107,False,False,344.75,71.0,False
10134,1277.04,18,Retail,0.03932660440876921,1.550015583120731,True,False,1040.545,18.0,True
10135,94.8,39,SMB,0.08450616897592876,0.3970569813378126,False,False,94.8,39.0,False
10136,295.18,43,SMB,0.07684860270514836,0.1774458190934472,False,False,295.18,43.0,False
10137,730.42,73,Enterprise,0.06021580929415691,1.4696378977392932,False,False,730.42,73.0,False
10138,249.12,35,Retail,0.07860879585033324,0.616668143582178,False,False,249.12,35.0,False
10139,590.63,67,Retail,0.0655579152378259,1.1402211543727452,False,False,590.63,67.0,False
10140,411.27,31,Enterprise,0.07241219753310076,0.8362793058265434,False,False,411.27,31.0,False
10141,260.68,64,Retail,0.0781670278790276,0.9755127826894712,False,False,260.68,64.0,False
10142,80.75,46,SMB,0.08504309285108828,0.012737447410173157,False,False,80.75,46.0,False
10143,447.43,29,Enterprise,0.07103033508998557,0.9460848869487262,False,False,447.43,29.0,False
10144,235.58,53,Enterprise,0.0791262299620528,0.3715820865174663,False,False,235.58,53.0,False
10145,372.55,52,Retail,0.07389189094564003,0.31667929595637495,False,False,372.55,52.0,False
10146,536.88,69,Enterprise,0.06761198344350734,1.250026735494928,False,False,536.88,69.0,False
10147,651.75,29,Retail,0.06322220084282591,0.9460848869487262,False,False,651.75,29.0,False
10148,294.58,24,Retail,0.07687153183860714,1.220598839754183,False,False,294.58,24.0,False
10149,260.36,46,Retail,0.07817925675020561,0.012737447410173157,False,False,260.36,46.0,False
10150,163.82,28,Retail,0.08186855432372164,1.0009876775098174,False,False,163.82,28.0,False
10151,669.58,50,Retail,0.06254082342687615,0.20687371483419226,False,False,669.58,50.0,False
10152,1177.51,23,Enterprise,0.04313016549735477,1.2755016303152742,True,False,1040.545,23.0,True
10153,709.94,64,SMB,0.06099845704954958,0.9755127826894712,False,False,709.94,64.0,False
10154,797.5,32,SMB,0.05765233217346647,0.781376515265452,False,False,797.5,32.0,False
10155,250.49,49,Enterprise,0.07855644099560237,0.15197092427310088,False,False,250.49,49.0,False
10156,518.86,68,Enterprise,0.06830062175171905,1.1951239449338367,False,False,518.86,68.0,False
10157,621.33,28,SMB,0.06438470790918553,1.0009876775098174,False,False,621.33,28.0,False
10158,15.5,75,SMB,0.08753663611472948,1.579443478861476,False,False,15.5,75.0,False
10159,197.89,40,SMB,0.08056656169548784,0.34215419077672127,False,False,197.89,40.0,False
10160,947.89,43,SMB,0.05190514487202589,0.1774458190934472,False,False,947.89,43.0,False
10161,142.0,51,SMB,0.08270241047717222,0.2617765053952836,False,False,142.0,51.0,False
10162,867.09,63,Retail,0.05499293484447351,0.9206099921283798,False,False,867.09,63.0,False
10163,141.3,51,Enterprise,0.08272916113287412,0.2617765053952836,False,False,141.3,51.0,False
10164,204.53,46,Retail,0.08031281261854412,0.012737447410173157,False,False,204.53,46.0,False
10165,524.2,21,SMB,0.068096552463936,1.385307211437457,False,False,524.2,21.0,False
10166,417.34,34,SMB,0.07218023113294288,0.6715709341432694,False,False,417.34,34.0,False
10167,312.85,52,SMB,0.0761733397247876,0.31667929595637495,False,False,312.85,52.0,False
10168,927.84,30,Retail,0.052671360081773096,0.8911820963876348,False,False,927.84,30.0,False
10169,166.96,58,Retail,0.08174855852528741,0.646096039322923,False,False,166.96,58.0,False
10170,363.96,56,SMB,0.07422015970632474,0.5362904582007404,False,False,363.96,56.0,False
10171,562.11,32,Retail,0.06664781338156608,0.781376515265452,False,False,562.11,32.0,False
10172,472.85,72,Retail,0.07005890413578238,1.414735107178202,False,False,472.85,72.0,False
10173,266.04,46,SMB,0.07796219428679593,0.012737447410173157,False,False,266.04,46.0,False
10174,272.31,46,Retail,0.07772258484215179,0.012737447410173157,False,False,272.31,46.0,False
10175,646.29,28,Enterprise,0.06343085595730072,1.0009876775098174,False,False,646.29,28.0,False
10176,663.3,69,Enterprise,0.06278081502374461,1.250026735494928,False,False,663.3,69.0,False
10177,480.09,49,Enterprise,0.06978222592537989,0.15197092427310088,False,False,480.09,49.0,False
10178,229.36,19,Enterprise,0.07936392864557537,1.4951127925596397,False,False,229.36,19.0,False
10179,277.88,64,SMB,0.07750972605320955,0.9755127826894712,False,False,277.88,64.0,False
10180,394.9,31,SMB,0.07303778072430085,0.8362793058265434,False,False,394.9,31.0,False
10181,429.43,37,SMB,0.07171820909374867,0.5068625624599953,False,False,429.43,37.0,False
10182,549.53,39,Enterprise,0.06712856087975162,0.3970569813378126,False,False,549.53,39.0,False
10183,352.49,28,Enterprise,0.07465848830761156,1.0009876775098174,False,False,352.49,28.0,False
10184,638.16,44,Retail,0.06374154571566705,0.12254302853235585,False,False,638.16,44.0,False
10185,634.19,20,Retail,0.06389326014871924,1.4402100019985482,False,False,634.19,20.0,False
10186,812.56,34,Enterprise,0.05707681092365136,0.6715709341432694,False,False,812.56,34.0,False
10187,405.17,61,Enterprise,0.07264531038993158,0.8108044110061972,False,False,405.17,61.0,False
10188,484.77,73,Enterprise,0.06960337868440149,1.4696378977392932,False,False,484.77,73.0,False
10189,368.96,45,Enterprise,0.07402908359416832,0.0676402379712645,False,False,368.96,45.0,False
10190,231.19,46,Retail,0.07929399478852613,0.012737447410173157,False,False,231.19,46.0,False
10191,1162.6,38,Enterprise,0.043699954463805195,0.45195977189890396,True,False,1040.545,38.0,True
10192,756.02,64,Retail,0.05923749959991608,0.9755127826894712,False,False,756.02,64.0,False
10193,626.94,33,Enterprise,0.06417032051134604,0.7264737247043607,False,False,626.94,33.0,False
10194,397.01,54,Enterprise,0.07295714660497085,0.42648487707855764,False,False,397.01,54.0,False
10195,218.01,37,Enterprise,0.07979767142017044,0.5068625624599953,False,False,218.01,37.0,False
10196,689.55,23,Retail,0.06177766543492343,1.2755016303152742,False,False,689.55,23.0,False
10197,365.05,36,Retail,0.07417850511387464,0.5617653530210867,False,False,365.05,36.0,False
10198,509.91,74,SMB,0.06864264799247904,1.5245406883003847,False,False,509.91,74.0,False
10199,277.2,22,Enterprise,0.07753571240446282,1.3304044208763657,False,False,277.2,22.0,False
10200,463.05,20,SMB,0.07043341331560894,1.4402100019985482,False,False,463.05,20.0,False
10201,288.23,18,SMB,0.07711419850104577,1.550015583120731,False,False,288.23,18.0,False
10202,295.36,75,Retail,0.07684172396511073,1.579443478861476,False,False,295.36,75.0,False
10203,459.58,55,Retail,0.07056602013744549,0.481387667639649,False,False,459.58,55.0,False
10204,139.81,32,SMB,0.08278610181429674,0.781376515265452,False,False,139.81,32.0,False
10205,144.81,51,Enterprise,0.08259502570214032,0.2617765053952836,False,False,144.81,51.0,False
10206,248.56,52,Retail,0.07863019637489475,0.31667929595637495,False,False,248.56,52.0,False
10207,349.96,66,Enterprise,0.07475517282036269,1.085318363811654,False,False,349.96,66.0,False
10208,649.01,42,Enterprise,0.06332691055228763,0.23234860965453855,False,False,649.01,42.0,False
10209,362.09,41,SMB,0.07429162217227124,0.2872514002156299,False,False,362.09,41.0,False
10210,395.48,29,SMB,0.07301561589529071,0.9460848869487262,False,False,395.48,29.0,False
10211,333.38,35,SMB,0.07538878120827336,0.616668143582178,False,False,333.38,35.0,False
10212,484.37,32,SMB,0.069618664773374,0.781376515265452,False,False,484.37,32.0,False
10213,229.66,61,Retail,0.079352464078846,0.8108044110061972,False,False,229.66,61.0,False
10214,373.95,33,Retail,0.07383838963423622,0.7264737247043607,False,False,373.95,33.0,False
10215,506.69,44,SMB,0.06876570100870777,0.12254302853235585,False,False,506.69,44.0,False
10216,457.44,25,Retail,0.07064780071344844,1.1656960491930914,False,False,457.44,25.0,False
10217,403.09,63,SMB,0.07272479805258865,0.9206099921283798,False,False,403.09,63.0,False
10218,406.03,42,Enterprise,0.07261244529864068,0.23234860965453855,False,False,406.03,42.0,False
10219,534.8,34,Enterprise,0.06769147110616441,0.6715709341432694,False,False,534.8,34.0,False
10220,1193.19,46,Enterprise,0.042530950809632255,0.012737447410173157,True,False,1040.545,46.0,True
10221,239.94,70,SMB,0.07895961159225241,1.3049295260560192,False,False,239.94,70.0,False
10222,1211.88,25,Enterprise,0.04181670830239158,1.1656960491930914,True,False,1040.545,25.0,True
10223,232.88,32,Retail,0.07922941106261726,0.781376515265452,False,False,232.88,32.0,False
10224,72.71,44,Enterprise,0.0853503432394358,0.12254302853235585,False,False,72.71,44.0,False
10225,284.54,63,Enterprise,0.0772552126718172,0.9206099921283798,False,False,284.54,63.0,False
10226,489.69,67,Enterprise,0.06941535979003957,1.1402211543727452,False,False,489.69,67.0,False
10227,1058.03,69,Retail,0.047696120273444415,1.250026735494928,True,False,1040.545,69.0,True
10228,217.82,24,SMB,0.07980493231243238,1.220598839754183,False,False,217.82,24.0,False
10229,533.0,20,Retail,0.06776025850654073,1.4402100019985482,False,False,533.0,20.0,False
10230,155.93,46,SMB,0.08217007242870447,0.012737447410173157,False,False,155.93,46.0,False
10231,1037.23,61,SMB,0.04849099690001509,0.8108044110061972,False,False,1037.23,61.0,False
10232,764.04,70,Enterprise,0.05893101351601719,1.3049295260560192,False,False,764.04,70.0,False
10233,295.73,41,SMB,0.07682758433281116,0.2872514002156299,False,False,295.73,41.0,False
10234,831.72,75,Retail,0.056344607261867984,1.579443478861476,False,False,831.72,75.0,False
10235,372.59,20,Retail,0.07389036233674277,1.4402100019985482,False,False,372.59,20.0,False
10236,786.26,37,SMB,0.05808187127359409,0.5068625624599953,False,False,786.26,37.0,False
10237,401.29,63,Enterprise,0.07279358545296497,0.9206099921283798,False,False,401.29,63.0,False
10238,411.62,32,Enterprise,0.07239882220524982,0.781376515265452,False,False,411.62,32.0,False
10239,299.57,42,Retail,0.07668083787867502,0.23234860965453855,False,False,299.57,42.0,False
10240,572.79,47,Enterprise,0.06623967480599999,0.042165343150918196,False,False,572.79,47.0,False
10241,430.2,31,SMB,0.07168878337247658,0.8362793058265434,False,False,430.2,31.0,False
10242,539.71,24,SMB,0.06750383436402682,1.220598839754183,False,False,539.71,24.0,False
10243,129.61,34,Retail,0.08317589708309582,0.6715709341432694,False,False,129.61,34.0,False
10244,801.68,61,SMB,0.057492592543703716,0.8108044110061972,False,False,801.68,61.0,False
10245,912.95,37,Retail,0.0532403847437749,0.5068625624599953,False,False,912.95,37.0,False
10246,429.01,53,SMB,0.0717342594871698,0.3715820865174663,False,False,429.01,53.0,False
10247,1146.88,26,Retail,0.04430069776042495,1.1107932586320002,True,False,1040.545,26.0,True
10248,1002.43,55,Enterprise,0.049820886640623736,0.481387667639649,False,False,1002.43,55.0,False
10249,579.82,65,SMB,0.06597102179230807,1.0304155732505624,False,False,579.82,65.0,False
10250,837.62,74,SMB,0.05611913744952342,1.5245406883003847,False,False,837.62,74.0,False
10251,719.31,39,Retail,0.06064038041536846,0.3970569813378126,False,False,719.31,39.0,False
10252,105.35,71,Retail,0.08410299837927875,1.3598323166171107,False,False,105.35,71.0,False
10253,337.57,70,SMB,0.07522865942628629,1.3049295260560192,False,False,337.57,70.0,False
10254,602.76,70,Retail,0.06509436458973446,1.3049295260560192,False,False,602.76,70.0,False
10255,946.24,19,SMB,0.0519681999890375,1.4951127925596397,False,False,946.24,19.0,False
10256,148.24,41,Enterprise,0.08246394748920102,0.2872514002156299,False,False,148.24,41.0,False
10257,111.02,25,Retail,0.08388631806809337,1.1656960491930914,False,False,111.02,25.0,False
10258,386.55,28,SMB,0.07335687783160207,1.0009876775098174,False,False,386.55,28.0,False
10259,77.23,30,Enterprise,0.0851776104340464,0.8911820963876348,False,False,77.23,30.0,False
10260,378.56,34,Enterprise,0.07366221745882802,0.6715709341432694,False,False,378.56,34.0,False
10261,496.69,25,SMB,0.0691478532330206,1.1656960491930914,False,False,496.69,25.0,False
10262,211.12,38,Retail,0.08006097430272198,0.45195977189890396,False,False,211.12,38.0,False
10263,384.84,35,SMB,0.07342222586195957,0.616668143582178,False,False,384.84,35.0,False
10264,682.54,47,Enterprise,0.06204555414416672,0.042165343150918196,False,False,682.54,47.0,False
10265,283.67,35,SMB,0.07728845991533242,0.616668143582178,False,False,283.67,35.0,False
10266,235.52,63,Retail,0.07912852287539868,0.9206099921283798,False,False,235.52,63.0,False
10267,374.35,64,Enterprise,0.07382310354526371,0.9755127826894712,False,False,374.35,64.0,False
10268,196.23,48,SMB,0.08062999896472377,0.09706813371200955,False,False,196.23,48.0,False
10269,1100.07,55,Retail,0.046089552322433294,0.481387667639649,True,False,1040.545,55.0,True
10270,408.7,49,Enterprise,0.07251041065474916,0.15197092427310088,False,False,408.7,49.0,False
10271,251.92,28,Retail,0.07850179322752564,1.0009876775098174,False,False,251.92,28.0,False
10272,454.74,62,Enterprise,0.0707509818140129,0.8657072015672884,False,False,454.74,62.0,False
10273,373.11,42,SMB,0.0738704904210785,0.23234860965453855,False,False,373.11,42.0,False
10274,348.28,50,Retail,0.07481937439404725,0.20687371483419226,False,False,348.28,50.0,False
10275,283.62,55,Enterprise,0.07729037067645399,0.481387667639649,False,False,283.62,55.0,False
10276,274.88,58,Retail,0.07762437172050339,0.646096039322923,False,False,274.88,58.0,False
10277,131.81,25,Retail,0.083091823593747,1.1656960491930914,False,False,131.81,25.0,False
10278,836.92,28,SMB,0.05614588810522531,1.0009876775098174,False,False,836.92,28.0,False
10279,558.5,39,Retail,0.06678577033454301,0.3970569813378126,False,False,558.5,39.0,False
10280,481.19,68,Enterprise,0.06974018918070547,1.1951239449338367,False,False,481.19,68.0,False
10281,369.48,41,Enterprise,0.07400921167850406,0.2872514002156299,False,False,369.48,41.0,False
10282,208.63,58,Enterprise,0.08015613020657586,0.646096039322923,False,False,208.63,58.0,False
10283,241.86,34,Enterprise,0.07888623836518434,0.6715709341432694,False,False,241.86,34.0,False
10284,142.97,29,SMB,0.08266534171141389,0.9460848869487262,False,False,142.97,29.0,False
10285,261.61,74,Retail,0.0781314877221665,1.5245406883003847,False,False,261.61,74.0,False
10286,189.26,63,SMB,0.08089635906506983,0.9206099921283798,False,False,189.26,63.0,False
10287,971.92,49,Retail,0.05098683307700216,0.15197092427310088,False,False,971.92,49.0,False
10288,657.15,32,Retail,0.06301583864169699,0.781376515265452,False,False,657.15,32.0,False
10289,419.25,33,Retail,0.07210724005809913,0.7264737247043607,False,False,419.25,33.0,False
10290,223.95,71,SMB,0.07957067299892863,1.3598323166171107,False,False,223.95,71.0,False
10291,195.93,39,Retail,0.08064146353145317,0.3970569813378126,False,False,195.93,39.0,False
10292,355.16,45,SMB,0.07455645366372002,0.0676402379712645,False,False,355.16,45.0,False
10293,672.46,37,Enterprise,0.06243076358627405,0.5068625624599953,False,False,672.46,37.0,False
10294,145.92,50,Enterprise,0.0825526068052416,0.20687371483419226,False,False,145.92,50.0,False
10295,554.35,27,Retail,0.06694436350763285,1.055890468070909,False,False,554.35,27.0,False
10296,260.86,57,SMB,0.07816014913898997,0.5911932487618317,False,False,260.86,57.0,False
10297,292.15,49,Enterprise,0.07696439482911514,0.15197092427310088,False,False,292.15,49.0,False
10298,412.0,67,SMB,0.07238430042072592,1.1402211543727452,False,False,412.0,67.0,False
10299,229.03,50,SMB,0.07937653966897769,0.20687371483419226,False,False,229.03,50.0,False
10300,344.28,19,Retail,0.07497223528377238,1.4951127925596397,False,False,344.28,19.0,False
10301,216.33,50,Enterprise,0.079861872993855,0.20687371483419226,False,False,216.33,50.0,False
10302,274.7,50,Retail,0.07763125046054102,0.20687371483419226,False,False,274.7,50.0,False
10303,615.03,58,Retail,0.06462546381050262,0.646096039322923,False,False,615.03,58.0,False
10304,424.83,30,Enterprise,0.07189399911693257,0.8911820963876348,False,False,424.83,30.0,False
