customer_id,customer_name,segment,signup_date,status,order_id,order_date,order_amount,payment_status
1014,Customer_1014,Retail,2024-07-26,Active,52109.0,2025-03-08,193.3,Paid
1014,Customer_1014,Retail,2024-07-26,Active,52520.0,2025-01-24,37.22,Paid
1014,Customer_1014,Retail,2024-07-26,Active,52743.0,2025-03-09,128.04,Paid
1014,Customer_1014,Retail,2024-07-26,Active,53911.0,2025-03-25,47.09,Refunded
1014,Customer_1014,Retail,2024-07-26,Active,54499.0,2025-02-20,530.12,Refunded
1014,Customer_1014,Retail,2024-07-26,Active,54973.0,2025-01-26,46.93,Paid
1015,Customer_1015,Retail,2024-05-22,Active,50057.0,2025-02-03,78.93,Processing
1015,Customer_1015,Retail,2024-05-22,Active,52524.0,2025-02-02,86.24,Paid
1015,Customer_1015,Retail,2024-05-22,Active,54158.0,2025-02-22,363.41,Paid
1015,Customer_1015,Retail,2024-05-22,Active,54616.0,2025-03-24,28.9,Paid
1016,Customer_1016,Retail,2024-10-07,Active,50762.0,2025-02-04,66.66,Processing
1016,Customer_1016,Retail,2024-10-07,Active,51023.0,2025-01-06,20.13,Processing
1016,Customer_1016,Retail,2024-10-07,Active,51765.0,2025-02-11,230.93,Paid
1016,Customer_1016,Retail,2024-10-07,Active,52537.0,2025-01-27,79.6,Processing
1016,Customer_1016,Retail,2024-10-07,Active,52817.0,2025-01-15,39.72,Paid
1016,Customer_1016,Retail,2024-10-07,Active,52854.0,2025-02-08,39.42,Paid
1016,Customer_1016,Retail,2024-10-07,Active,54010.0,2025-02-14,41.07,Processing
1016,Customer_1016,Retail,2024-10-07,Active,54212.0,2025-03-07,311.0,Processing
1017,Customer_1017,Retail,2024-05-07,Active,51620.0,2025-02-12,70.28,Paid
1017,Customer_1017,Retail,2024-05-07,Active,52666.0,2025-03-22,134.99,Paid
1017,Customer_1017,Retail,2024-05-07,Active,52698.0,2025-03-19,44.32,Paid
1017,Customer_1017,Retail,2024-05-07,Active,52982.0,2025-03-06,351.3,Paid
1017,Customer_1017,Retail,2024-05-07,Active,54035.0,2025-01-06,29.29,Paid
1018,Customer_1018,SMB,2024-09-19,Active,51762.0,2025-02-01,27.52,Paid
1018,Customer_1018,SMB,2024-09-19,Active,52049.0,2025-01-09,195.0,Paid
1018,Customer_1018,SMB,2024-09-19,Active,52916.0,2025-01-27,238.12,Paid
1018,Customer_1018,SMB,2024-09-19,Active,52935.0,2025-01-15,406.46,Paid
1018,Customer_1018,SMB,2024-09-19,Active,54986.0,2025-02-02,415.64,Paid
1019,Customer_1019,Retail,2024-08-18,Active,50245.0,2025-02-23,78.37,Processing
1019,Customer_1019,Retail,2024-08-18,Active,50343.0,2025-02-02,56.29,Paid
1019,Customer_1019,Retail,2024-08-18,Active,50626.0,2025-02-24,26.53,Paid
1019,Customer_1019,Retail,2024-08-18,Active,50959.0,2025-03-10,119.35,Paid
1019,Customer_1019,Retail,2024-08-18,Active,52379.0,2025-02-19,81.17,Processing
1019,Customer_1019,Retail,2024-08-18,Active,53865.0,2025-02-04,250.88,Paid
1019,Customer_1019,Retail,2024-08-18,Active,53868.0,2025-02-23,93.08,Processing
1019,Customer_1019,Retail,2024-08-18,Active,54611.0,2025-03-27,88.44,Paid
1020,Customer_1020,Retail,2024-11-23,Active,50956.0,2025-03-03,132.42,Paid
1020,Customer_1020,Retail,2024-11-23,Active,53119.0,2025-02-04,207.37,Paid
1020,Customer_1020,Retail,2024-11-23,Active,53603.0,2025-01-19,235.3,Paid
1021,Customer_1021,SMB,2024-02-20,Active,50041.0,2025-02-23,433.38,Paid
1021,Customer_1021,SMB,2024-02-20,Active,50774.0,2025-03-17,128.58,Paid
1021,Customer_1021,SMB,2024-02-20,Active,51161.0,2025-01-14,139.75,Paid
1021,Customer_1021,SMB,2024-02-20,Active,51676.0,2025-01-26,21.44,Processing
1021,Customer_1021,SMB,2024-02-20,Active,52000.0,2025-02-12,106.88,Processing
1021,Customer_1021,SMB,2024-02-20,Active,52874.0,2025-02-14,23.87,Refunded
1021,Customer_1021,SMB,2024-02-20,Active,54233.0,2025-01-12,293.81,Refunded
1022,Customer_1022,Retail,2024-07-03,Active,50010.0,2025-01-27,69.73,Paid
1022,Customer_1022,Retail,2024-07-03,Active,50248.0,2025-01-18,246.22,Paid
1022,Customer_1022,Retail,2024-07-03,Active,53142.0,2025-01-16,46.26,Paid
1022,Customer_1022,Retail,2024-07-03,Active,54876.0,2025-01-26,149.58,Paid
1023,Customer_1023,Retail,2024-02-27,Active,,,,
1024,Customer_1024,Retail,2024-10-07,Dormant,50606.0,2025-01-07,357.44,Refunded
1024,Customer_1024,Retail,2024-10-07,Dormant,51312.0,2025-02-21,350.4,Paid
1024,Customer_1024,Retail,2024-10-07,Dormant,51728.0,2025-01-23,167.39,Paid
1024,Customer_1024,Retail,2024-10-07,Dormant,51888.0,2025-03-11,205.01,Paid
1025,Customer_1025,Retail,2024-01-14,Active,50022.0,2025-03-23,380.42,Paid
1025,Customer_1025,Retail,2024-01-14,Active,50640.0,2025-02-02,532.85,Paid
1025,Customer_1025,Retail,2024-01-14,Active,51380.0,2025-02-15,207.73,Processing
1025,Customer_1025,Retail,2024-01-14,Active,51576.0,2025-01-17,23.5,Paid
1025,Customer_1025,Retail,2024-01-14,Active,51739.0,2025-03-18,116.55,Paid
1025,Customer_1025,Retail,2024-01-14,Active,52101.0,2025-01-23,181.1,Paid
1025,Customer_1025,Retail,2024-01-14,Active,52649.0,2025-03-01,121.72,Paid
1025,Customer_1025,Retail,2024-01-14,Active,53315.0,2025-02-26,82.2,Processing
1025,Customer_1025,Retail,2024-01-14,Active,53342.0,2025-03-12,350.19,Paid
1025,Customer_1025,Retail,2024-01-14,Active,53469.0,2025-02-13,98.38,Paid
1026,Customer_1026,SMB,2024-08-03,Active,51012.0,2025-03-14,76.22,Paid
1026,Customer_1026,SMB,2024-08-03,Active,51104.0,2025-01-09,102.81,Paid
1026,Customer_1026,SMB,2024-08-03,Active,51138.0,2025-02-27,34.12,Paid
1026,Customer_1026,SMB,2024-08-03,Active,51536.0,2025-02-17,37.84,Paid
1026,Customer_1026,SMB,2024-08-03,Active,52419.0,2025-01-06,234.7,Paid
1026,Customer_1026,SMB,2024-08-03,Active,53496.0,2025-01-04,31.79,Refunded
1026,Customer_1026,SMB,2024-08-03,Active,54009.0,2025-01-25,92.77,Paid
1026,Customer_1026,SMB,2024-08-03,Active,54598.0,2025-03-16,229.2,Paid
1027,Customer_1027,Retail,2024-12-13,Active,50200.0,2025-02-12,94.22,Paid
1027,Customer_1027,Retail,2024-12-13,Active,50316.0,2025-03-11,254.03,Paid
1027,Customer_1027,Retail,2024-12-13,Active,51788.0,2025-03-22,88.91,Paid
1027,Customer_1027,Retail,2024-12-13,Active,52836.0,2025-03-18,54.35,Paid
1027,Customer_1027,Retail,2024-12-13,Active,53408.0,2025-01-12,111.0,Paid
1027,Customer_1027,Retail,2024-12-13,Active,54951.0,2025-01-21,102.46,Paid
1028,Customer_1028,SMB,2024-02-03,Active,50653.0,2025-02-10,130.68,Refunded
1028,Customer_1028,SMB,2024-02-03,Active,50697.0,2025-02-14,66.91,Paid
1028,Customer_1028,SMB,2024-02-03,Active,52193.0,2025-03-25,45.4,Paid
1028,Customer_1028,SMB,2024-02-03,Active,53135.0,2025-03-24,235.59,Refunded
1029,Customer_1029,SMB,2024-05-11,Active,50461.0,2025-02-17,121.53,Paid
1029,Customer_1029,SMB,2024-05-11,Active,51407.0,2025-03-27,150.58,Paid
1029,Customer_1029,SMB,2024-05-11,Active,51978.0,2025-01-01,74.51,Processing
1029,Customer_1029,SMB,2024-05-11,Active,52303.0,2025-01-13,89.97,Processing
1029,Customer_1029,SMB,2024-05-11,Active,53212.0,2025-02-19,150.5,Paid
1029,Customer_1029,SMB,2024-05-11,Active,53806.0,2025-03-10,273.23,Paid
1029,Customer_1029,SMB,2024-05-11,Active,54466.0,2025-03-14,193.09,Paid
1029,Customer_1029,SMB,2024-05-11,Active,54936.0,2025-01-18,29.04,Processing
1030,Customer_1030,Retail,2024-08-26,Active,52862.0,2025-03-09,164.48,Paid
1030,Customer_1030,Retail,2024-08-26,Active,52987.0,2025-01-10,37.52,Paid
1030,Customer_1030,Retail,2024-08-26,Active,53274.0,2025-01-10,344.2,Paid
1030,Customer_1030,Retail,2024-08-26,Active,53649.0,2025-02-25,136.83,Processing
1030,Customer_1030,Retail,2024-08-26,Active,54795.0,2025-01-06,309.37,Paid
1031,Customer_1031,SMB,2024-07-23,Active,51611.0,2025-02-10,289.4,Paid
1031,Customer_1031,SMB,2024-07-23,Active,51719.0,2025-02-13,51.47,Refunded
1031,Customer_1031,SMB,2024-07-23,Active,51793.0,2025-02-18,31.95,Paid
1031,Customer_1031,SMB,2024-07-23,Active,53430.0,2025-01-24,116.23,Paid
1031,Customer_1031,SMB,2024-07-23,Active,53557.0,2025-03-08,122.06,Paid
1032,Customer_1032,Retail,2024-12-07,Active,50223.0,2025-03-25,83.5,Paid
1032,Customer_1032,Retail,2024-12-07,Active,51462.0,2025-01-08,141.67,Paid
1032,Customer_1032,Retail,2024-12-07,Active,51526.0,2025-03-23,70.93,Refunded
1032,Customer_1032,Retail,2024-12-07,Active,54209.0,2025-01-15,104.83,Paid
1032,Customer_1032,Retail,2024-12-07,Active,54915.0,2025-01-01,386.46,Paid
1033,Customer_1033,Retail,2024-08-17,Active,53350.0,2025-01-18,192.05,Paid
1034,Customer_1034,Enterprise,2024-04-22,Active,52973.0,2025-03-08,384.79,Paid
1034,Customer_1034,Enterprise,2024-04-22,Active,54087.0,2025-02-04,280.72,Paid
1035,Customer_1035,VIP,2024-09-13,Active,50580.0,2025-01-02,131.47,Refunded
1035,Customer_1035,VIP,2024-09-13,Active,52601.0,2025-02-13,167.48,Processing
1035,Customer_1035,VIP,2024-09-13,Active,53091.0,2025-02-24,312.39,Paid
1035,Customer_1035,VIP,2024-09-13,Active,53504.0,2025-03-03,306.73,Processing
1036,Customer_1036,Enterprise,2024-02-01,Active,50495.0,2025-03-21,230.69,Paid
1036,Customer_1036,Enterprise,2024-02-01,Active,52801.0,2025-02-05,23.34,Paid
1036,Customer_1036,Enterprise,2024-02-01,Active,53689.0,2025-03-12,67.89,Paid
1037,Customer_1037,Retail,2024-10-12,Active,52917.0,2025-03-05,56.39,Paid
1037,Customer_1037,Retail,2024-10-12,Active,53982.0,2025-02-16,58.92,Processing
1037,Customer_1037,Retail,2024-10-12,Active,54057.0,2025-03-01,165.86,Paid
1038,Customer_1038,Retail,2024-02-23,Pending,50123.0,2025-01-25,25.46,Paid
1038,Customer_1038,Retail,2024-02-23,Pending,52261.0,2025-01-14,156.88,Paid
1038,Customer_1038,Retail,2024-02-23,Pending,54624.0,2025-02-27,327.53,Paid
1039,Customer_1039,SMB,2024-03-10,Active,50116.0,2025-01-20,255.2,Paid
1039,Customer_1039,SMB,2024-03-10,Active,50265.0,2025-02-12,71.56,Processing
1039,Customer_1039,SMB,2024-03-10,Active,51042.0,2025-02-03,114.7,Paid
1039,Customer_1039,SMB,2024-03-10,Active,52009.0,2025-02-01,339.97,Paid
1039,Customer_1039,SMB,2024-03-10,Active,52851.0,2025-01-04,21.39,Paid
1039,Customer_1039,SMB,2024-03-10,Active,53389.0,2025-01-19,422.31,Paid
1039,Customer_1039,SMB,2024-03-10,Active,54462.0,2025-01-13,466.77,Paid
1039,Customer_1039,SMB,2024-03-10,Active,54821.0,2025-02-06,281.63,Paid
1040,Customer_1040,Retail,2024-02-27,Active,50396.0,2025-03-18,236.06,Paid
1040,Customer_1040,Retail,2024-02-27,Active,50839.0,2025-03-05,356.49,Paid
1040,Customer_1040,Retail,2024-02-27,Active,51353.0,2025-01-19,424.6,Paid
1040,Customer_1040,Retail,2024-02-27,Active,51626.0,2025-03-04,114.42,Paid
1040,Customer_1040,Retail,2024-02-27,Active,54629.0,2025-01-26,211.45,Paid
1041,Customer_1041,Retail,2024-07-13,Active,51412.0,2025-03-09,28.79,Paid
1041,Customer_1041,Retail,2024-07-13,Active,52206.0,2025-02-02,205.77,Refunded
1042,Customer_1042,Retail,2024-02-03,Dormant,50665.0,2025-01-13,154.26,Paid
1042,Customer_1042,Retail,2024-02-03,Dormant,50907.0,2025-03-09,163.33,Paid
1042,Customer_1042,Retail,2024-02-03,Dormant,51669.0,2025-01-11,103.96,Paid
1042,Customer_1042,Retail,2024-02-03,Dormant,52133.0,2025-01-16,43.99,Paid
1042,Customer_1042,Retail,2024-02-03,Dormant,52540.0,2025-02-09,93.06,Refunded
1042,Customer_1042,Retail,2024-02-03,Dormant,52907.0,2025-02-26,82.37,Paid
1042,Customer_1042,Retail,2024-02-03,Dormant,54092.0,2025-02-07,464.08,Paid
1042,Customer_1042,Retail,2024-02-03,Dormant,54261.0,2025-01-26,128.52,Paid
1042,Customer_1042,Retail,2024-02-03,Dormant,54567.0,2025-03-05,115.76,Paid
1043,Customer_1043,Retail,2024-11-07,Active,52074.0,2025-01-19,76.73,Paid
1043,Customer_1043,Retail,2024-11-07,Active,52627.0,2025-01-23,219.99,Paid
1043,Customer_1043,Retail,2024-11-07,Active,53567.0,2025-03-21,123.2,Paid
1043,Customer_1043,Retail,2024-11-07,Active,54063.0,2025-02-24,135.02,Paid
1043,Customer_1043,Retail,2024-11-07,Active,54906.0,2025-02-14,63.76,Refunded
1044,Customer_1044,Enterprise,2024-04-17,Active,51016.0,2025-03-15,174.09,Paid
1044,Customer_1044,Enterprise,2024-04-17,Active,51417.0,2025-01-09,36.74,Paid
1044,Customer_1044,Enterprise,2024-04-17,Active,51979.0,2025-01-04,28.16,Processing
1044,Customer_1044,Enterprise,2024-04-17,Active,52852.0,2025-02-06,59.22,Paid
1044,Customer_1044,Enterprise,2024-04-17,Active,54309.0,2025-01-16,106.5,Paid
1044,Customer_1044,Enterprise,2024-04-17,Active,54438.0,2025-02-23,195.36,Paid
1045,Customer_1045,Retail,2024-05-12,Active,51288.0,2025-02-08,35.62,Processing
1045,Customer_1045,Retail,2024-05-12,Active,51785.0,2025-02-17,234.67,Paid
1045,Customer_1045,Retail,2024-05-12,Active,52491.0,2025-01-06,294.11,Paid
1045,Customer_1045,Retail,2024-05-12,Active,53424.0,2025-02-26,230.11,Paid
1045,Customer_1045,Retail,2024-05-12,Active,53866.0,2025-03-08,37.9,Paid
1045,Customer_1045,Retail,2024-05-12,Active,53938.0,2025-03-26,70.98,Paid
1046,Customer_1046,SMB,2024-09-16,Active,51981.0,2025-03-11,211.73,Paid
1046,Customer_1046,SMB,2024-09-16,Active,52167.0,2025-02-04,87.84,Paid
1046,Customer_1046,SMB,2024-09-16,Active,52327.0,2025-02-23,126.5,Processing
1046,Customer_1046,SMB,2024-09-16,Active,54893.0,2025-03-16,300.85,Refunded
1047,Customer_1047,Retail,2024-08-12,Active,50536.0,2025-02-12,28.57,Refunded
1047,Customer_1047,Retail,2024-08-12,Active,51890.0,2025-02-01,185.12,Paid
1047,Customer_1047,Retail,2024-08-12,Active,52112.0,2025-03-26,83.73,Paid
1047,Customer_1047,Retail,2024-08-12,Active,52245.0,2025-01-03,120.88,Paid
1047,Customer_1047,Retail,2024-08-12,Active,53963.0,2025-03-19,70.25,Paid
1048,Customer_1048,SMB,2024-09-10,Active,50181.0,2025-01-24,86.94,Paid
1048,Customer_1048,SMB,2024-09-10,Active,50505.0,2025-02-21,152.79,Paid
1048,Customer_1048,SMB,2024-09-10,Active,51405.0,2025-02-02,412.97,Paid
1048,Customer_1048,SMB,2024-09-10,Active,54019.0,2025-03-16,123.1,Paid
1048,Customer_1048,SMB,2024-09-10,Active,54118.0,2025-01-21,58.59,Paid
1049,Customer_1049,SMB,2024-09-07,Pending,50297.0,2025-01-01,47.88,Paid
1049,Customer_1049,SMB,2024-09-07,Pending,51779.0,2025-02-26,95.19,Paid
1049,Customer_1049,SMB,2024-09-07,Pending,52116.0,2025-03-19,66.0,Paid
1049,Customer_1049,SMB,2024-09-07,Pending,53056.0,2025-03-15,743.43,Processing
1049,Customer_1049,SMB,2024-09-07,Pending,54008.0,2025-03-22,44.31,Paid
1049,Customer_1049,SMB,2024-09-07,Pending,54183.0,2025-01-05,459.96,Paid
1049,Customer_1049,SMB,2024-09-07,Pending,54273.0,2025-03-05,47.2,Paid
1050,Customer_1050,Retail,2024-04-05,Active,50157.0,2025-01-22,498.34,Paid
1050,Customer_1050,Retail,2024-04-05,Active,50378.0,2025-02-17,138.5,Paid
1050,Customer_1050,Retail,2024-04-05,Active,50938.0,2025-03-22,85.2,Paid
1050,Customer_1050,Retail,2024-04-05,Active,51205.0,2025-03-21,54.19,Paid
1050,Customer_1050,Retail,2024-04-05,Active,52180.0,2025-01-09,309.06,Paid
1050,Customer_1050,Retail,2024-04-05,Active,53096.0,2025-01-05,890.72,Paid
1051,Customer_1051,VIP,2024-01-17,Active,51217.0,2025-01-22,57.46,Paid
1051,Customer_1051,VIP,2024-01-17,Active,51915.0,2025-01-04,79.67,Paid
1051,Customer_1051,VIP,2024-01-17,Active,52834.0,2025-03-07,263.58,Paid
1051,Customer_1051,VIP,2024-01-17,Active,53331.0,2025-01-24,352.13,Paid
1051,Customer_1051,VIP,2024-01-17,Active,53619.0,2025-03-19,140.68,Paid
1052,Customer_1052,SMB,2024-03-13,Dormant,50247.0,2025-01-05,204.73,Paid
1052,Customer_1052,SMB,2024-03-13,Dormant,50855.0,2025-03-20,70.42,Paid
1052,Customer_1052,SMB,2024-03-13,Dormant,51836.0,2025-02-26,97.23,Paid
1052,Customer_1052,SMB,2024-03-13,Dormant,52370.0,2025-01-20,127.36,Paid
1052,Customer_1052,SMB,2024-03-13,Dormant,53481.0,2025-03-26,37.85,Paid
1052,Customer_1052,SMB,2024-03-13,Dormant,54284.0,2025-01-24,402.46,Refunded
1052,Customer_1052,SMB,2024-03-13,Dormant,54900.0,2025-02-05,150.19,Paid
1053,Customer_1053,Enterprise,2024-08-18,Active,51306.0,2025-01-07,79.1,Paid
1053,Customer_1053,Enterprise,2024-08-18,Active,51379.0,2025-02-24,111.24,Paid
1053,Customer_1053,Enterprise,2024-08-18,Active,52095.0,2025-03-16,98.74,Refunded
1053,Customer_1053,Enterprise,2024-08-18,Active,52802.0,2025-02-25,55.72,Paid
1054,Customer_1054,Enterprise,2024-04-18,Active,50279.0,2025-02-11,34.67,Paid
1054,Customer_1054,Enterprise,2024-04-18,Active,50898.0,2025-03-19,25.02,Paid
1054,Customer_1054,Enterprise,2024-04-18,Active,52879.0,2025-03-27,125.5,Paid
1054,Customer_1054,Enterprise,2024-04-18,Active,53040.0,2025-01-01,235.45,Paid
1054,Customer_1054,Enterprise,2024-04-18,Active,54870.0,2025-03-02,51.8,Paid
1055,Customer_1055,SMB,2024-05-25,Active,50905.0,2025-03-24,85.54,Paid
1055,Customer_1055,SMB,2024-05-25,Active,52934.0,2025-02-16,180.07,Paid
1056,Customer_1056,Enterprise,2024-01-21,Active,50289.0,2025-02-12,31.66,Paid
1056,Customer_1056,Enterprise,2024-01-21,Active,50560.0,2025-03-14,272.64,Paid
1056,Customer_1056,Enterprise,2024-01-21,Active,52603.0,2025-03-13,200.93,Processing
1056,Customer_1056,Enterprise,2024-01-21,Active,53156.0,2025-02-24,517.84,Paid
1056,Customer_1056,Enterprise,2024-01-21,Active,53492.0,2025-03-14,318.19,Paid
1056,Customer_1056,Enterprise,2024-01-21,Active,53870.0,2025-03-09,271.28,Paid
1056,Customer_1056,Enterprise,2024-01-21,Active,54096.0,2025-03-01,321.22,Paid
1056,Customer_1056,Enterprise,2024-01-21,Active,54482.0,2025-01-08,73.22,Paid
1057,Customer_1057,Retail,2024-09-15,Active,50272.0,2025-02-21,202.66,Paid
1057,Customer_1057,Retail,2024-09-15,Active,50469.0,2025-01-03,95.53,Paid
1057,Customer_1057,Retail,2024-09-15,Active,50717.0,2025-03-10,224.26,Processing
1057,Customer_1057,Retail,2024-09-15,Active,50744.0,2025-02-14,25.8,Paid
1057,Customer_1057,Retail,2024-09-15,Active,50813.0,2025-03-12,35.72,Refunded
1057,Customer_1057,Retail,2024-09-15,Active,51715.0,2025-02-11,71.63,Paid
1057,Customer_1057,Retail,2024-09-15,Active,51929.0,2025-03-08,138.79,Paid
1057,Customer_1057,Retail,2024-09-15,Active,52965.0,2025-01-20,61.23,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,50097.0,2025-01-13,405.52,Processing
1058,Customer_1058,Retail,2024-01-25,Dormant,50124.0,2025-02-23,22.62,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,50195.0,2025-02-16,87.23,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,50242.0,2025-02-15,53.33,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,51854.0,2025-03-04,29.61,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,52577.0,2025-03-13,183.08,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,52637.0,2025-01-09,103.6,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,52642.0,2025-01-19,64.43,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,53260.0,2025-02-25,111.6,Paid
1058,Customer_1058,Retail,2024-01-25,Dormant,54956.0,2025-02-23,60.05,Paid
